Month/ year,Timestamp,Location,PM2.5,PM10,NO2,NH3,SO2,CO,O3,AQI,,
,07/08/2024,Lucknow - Lalbagh,20.24,48.7,21.99,67.77,6.96,1.35,6.21,65.00 ,,
,08/08/2024,Lucknow - Lalbagh,16.77,31.81,26.77,67.2,6.36,1.13,14.06,53.00 ,,
,09/08/2024,Lucknow - Lalbagh,21.16,60.27,24.91,74.7,10.48,1.54,23.13,75.00 ,,
,10/08/2024,Lucknow - Lalbagh,18.23,48.03,21.5,72.13,8.32,1.31,23.1,62.00 ,,
,11/08/2024,Lucknow - Lalbagh,19.25,46,18.24,66.81,8.65,0.91,23.33,46.00 ,,
,12/08/2024,Lucknow - Lalbagh,22.04,54.46,34.32,75.03,8.65,0.94,22.78,54.00 ,,
,13/08/2024,Lucknow - Lalbagh,25.69,57.86,32,71.56,8.03,0.93,24.09,58.00 ,,
,14/08/2024,Lucknow - Lalbagh,19.85,51.07,33.04,69.8,7.08,0.71,24.62,51.00 ,,
,15/08/2024,Lucknow - Lalbagh,21.16,55.6,30.83,60.45,9.5,0.88,29.64,56.00 ,,
,16/08/2024,Lucknow - Lalbagh,24.57,62.15,34.11,65.57,10.1,0.67,27.82,62.00 ,,
,17/08/2024,Lucknow - Lalbagh,27.11,68.14,36.9,66.75,8.08,0.62,27.81,68.00 ,,
,18/08/2024,Lucknow - Lalbagh,23.33,66.6,27.82,63.1,8.5,1.08,26.7,67.00 ,,
,19/08/2024,Lucknow - Lalbagh,17.26,56.23,26.47,65.08,8.47,1.11,27.94,56.00 ,,
,20/08/2024,Lucknow - Lalbagh,22.59,48.62,25.33,60.6,7.25,0.91,25.78,49.00 ,,
,21/08/2024,Lucknow - Lalbagh,22.26,54.29,33,58.01,6.29,1.13,21.24,54.00 ,,
,22/08/2024,Lucknow - Lalbagh,42.81,102.65,28.17,58.54,7.69,0.93,18.87,102.00 ,,
,23/08/2024,Lucknow - Lalbagh,36.22,69.67,23.72,67.29,7.5,0.38,21.07,70.00 ,,
,24/08/2024,Lucknow - Lalbagh,27.66,66.96,14.93,60.62,7.07,0.68,21.17,67.00 ,,
,25/08/2024,Lucknow - Lalbagh,35.13,72.01,11.61,62.26,6.62,0.45,24.85,72.00 ,,
,26/08/2024,Lucknow - Lalbagh,20.84,67.17,8.77,56.97,8.08,0.49,22.6,67.00 ,,
,27/08/2024,Lucknow - Lalbagh,24.9,74.07,7.59,56.22,7.43,0.73,20.4,74.00 ,,
,28/08/2024,Lucknow - Lalbagh,17.25,46.69,7.69,68.03,7.03,0.68,17.02,47.00 ,,
,29/08/2024,Lucknow - Lalbagh,27.05,70.75,7.4,66.23,6.25,0.48,21.62,71.00 ,,
,30/08/2024,Lucknow - Lalbagh,28.49,83.04,7.25,64.17,7.12,0.56,20.74,83.00 ,,
,31/08/2024,Lucknow - Lalbagh,45,129.76,7.18,67.2,7.83,1.13,18.7,120.00 ,,
Sep/24,01/09/2024,Lucknow - Lalbagh,38.91,90.64,7.08,70.3,8.07,0.62,18.6,91.00 ,,
,02/09/2024,Lucknow - Lalbagh,29.99,119.63,6.93,66.31,6.75,0.38,16.34,113.00 ,,
,03/09/2024,Lucknow - Lalbagh,33.6,87.33,7.01,69.35,6.27,0.86,20.64,87.00 ,,
,04/09/2024,Lucknow - Lalbagh,33.58,83.29,6.8,76.71,7.41,2,17.9,100.00 ,,
,05/09/2024,Lucknow - Lalbagh,20.72,63.76,6.2,75.73,5.63,2.53,19.33,106.00 ,,
,06/09/2024,Lucknow - Lalbagh,31.42,107.55,5.83,64.1,6.1,2.27,16.8,105.00 ,,
,07/09/2024,Lucknow - Lalbagh,28.62,98.48,5.87,65.26,6.49,1.83,19.08,98.00 ,,
,08/09/2024,Lucknow - Lalbagh,33.28,79.06,6.05,71.8,7.16,2.58,17.62,107.00 ,,
,09/09/2024,Lucknow - Lalbagh,27.77,73.24,6.09,77.5,8.58,2,16.44,100.00 ,,
,10/09/2024,Lucknow - Lalbagh,24.16,74.38,6.04,62.96,7.25,1.51,17.27,74.00 ,,
,11/09/2024,Lucknow - Lalbagh,78.49,101.53,5.83,58.22,7.9,1.44,17.24,161.00 ,,
,12/09/2024,Lucknow - Lalbagh,17.84,140.87,5.93,61.57,9.1,1.92,13.56,127.00 ,,
,13/09/2024,Lucknow - Lalbagh,25.79,55.54,5.66,59.8,6.23,2.26,15.71,103.00 ,,
,14/09/2024,Lucknow - Lalbagh,25.59,55.64,5.9,69.61,7.38,2.45,15.08,105.00 ,,
,15/09/2024,Lucknow - Lalbagh,31.77,56.7,5.8,66.58,6.46,1.97,16.36,98.00 ,,
,16/09/2024,Lucknow - Lalbagh,38.9,56.93,6.08,62.81,7.33,1.83,20.52,91.00 ,,
,17/09/2024,Lucknow - Lalbagh,28.39,91.5,5.94,60.05,6.52,1.3,15.02,92.00 ,,
,18/09/2024,Lucknow - Lalbagh,23.77,81.92,6.39,72.33,10.03,1.4,16.95,82.00 ,,
,19/09/2024,Lucknow - Lalbagh,19.61,90.64,6.16,70.15,7.8,1.48,16.74,91.00 ,,
,20/09/2024,Lucknow - Lalbagh,18.4,74,6.16,71.22,5.99,1.15,15.86,74.00 ,,
,21/09/2024,Lucknow - Lalbagh,21.13,100.05,6.09,71.68,8.19,1.37,17.55,66.00 ,,
,22/09/2024,Lucknow - Lalbagh,21.09,55.04,6.14,68.66,6.82,1.35,19.44,65.00 ,,
,23/09/2024,Lucknow - Lalbagh,38.2,58.43,6.08,77.05,5.12,1.22,19.92,63.00 ,,
,24/09/2024,Lucknow - Lalbagh,43.36,80.64,6.12,75.44,6.9,1.31,22.1,81.00 ,,
,25/09/2024,Lucknow - Lalbagh,24.23,84.48,6.07,71.42,5.82,1.31,19.31,84.00 ,,
,26/09/2024,Lucknow - Lalbagh,11.91,83.23,6.33,67.5,8.19,1.36,16.7,83.00 ,,
,27/09/2024,Lucknow - Lalbagh,12.6,72.99,6.19,63.16,7.74,1.53,18.12,74.00 ,,
,28/09/2024,Lucknow - Lalbagh,13,60.35,5.66,62.34,8.18,1.29,18.42,61.00 ,,
,29/09/2024,Lucknow - Lalbagh,11.43,61.04,5.81,71.61,8.28,1.51,17.9,73.00 ,,
,30/09/2024,Lucknow - Lalbagh,24.43,60.31,5.62,76.09,8.32,1.33,19.11,64.00 ,,
Oct/24,01/10/2024,Lucknow - Lalbagh,39.86,62.39,5.52,76.59,7.52,1.5,25.83,73.00 ,,
,02/10/2024,Lucknow - Lalbagh,28.08,66.9,5.65,75.02,7.1,1.37,31.22,67.00 ,,
,03/10/2024,Lucknow - Lalbagh,26.71,66.52,5.69,75.48,8.56,1.17,35.21,67.00 ,,
,04/10/2024,Lucknow - Lalbagh,18.27,66.59,5.64,82.6,7.76,1.3,38.34,67.00 ,,
,05/10/2024,Lucknow - Lalbagh,17.17,66.59,5.65,76.01,7.28,1.22,40.62,67.00 ,,
,06/10/2024,Lucknow - Lalbagh,12.46,66.59,6.11,78.11,8.46,1.38,33.59,67.00 ,,
,07/10/2024,Lucknow - Lalbagh,25.57,66.59,5.82,87.95,7.58,1.56,27.26,76.00 ,,
,08/10/2024,Lucknow - Lalbagh,45.21,77.86,5.73,71.61,8.8,1.11,31.94,78.00 ,,
,09/10/2024,Lucknow - Lalbagh,50.33,84.92,5.74,78.03,8.19,1.31,31.01,85.00 ,,
,10/10/2024,Lucknow - Lalbagh,51.82,85.84,5.69,77.52,9.14,1.52,38.35,86.00 ,,
,11/10/2024,Lucknow - Lalbagh,39.99,84.92,5.81,75,6.05,1.53,43.89,85.00 ,,
,12/10/2024,Lucknow - Lalbagh,37.63,84.53,5.73,77.36,7.02,1.43,48.01,85.00 ,,
,13/10/2024,Lucknow - Lalbagh,39.33,94.85,5.87,60.13,7.45,1.4,45.57,95.00 ,,
,16/10/2024,Lucknow - Lalbagh,50.57,97,5.36,79.22,8.5,1.73,57.28,97.00 ,,
,17/10/2024,Lucknow - Lalbagh,48.81,95.13,5.67,68.18,7.24,1.15,60.91,95.00 ,,
,18/10/2024,Lucknow - Lalbagh,52.7,100.92,5.49,67.6,8.52,1.57,53.86,88.00 ,,
,19/10/2024,Lucknow - Lalbagh,77.73,183.11,5.64,67.97,8.87,1.24,49.67,158.00 ,,
,20/10/2024,Lucknow - Lalbagh,52.57,183.11,5.45,67.92,8.23,1.22,54.79,156.00 ,,
,21/10/2024,Lucknow - Lalbagh,57.52,183.11,5.48,67.94,7.55,1.49,53.65,156.00 ,,
,22/10/2024,Lucknow - Lalbagh,69.66,186.82,5.65,68.02,6.37,1.37,55.87,158.00 ,,
,23/10/2024,Lucknow - Lalbagh,100.1,186.13,5.61,67.96,8.26,1.45,55.44,232.00 ,,
,24/10/2024,Lucknow - Lalbagh,69.01,181.75,5.48,67.93,4.52,1.24,52.45,155.00 ,,
,25/10/2024,Lucknow - Lalbagh,36.49,90.58,5.51,66.18,6.77,1.54,55.66,91.00 ,,
,26/10/2024,Lucknow - Lalbagh,38.91,92.81,5.63,74.99,7.43,1.46,54.32,93.00 ,,
,27/10/2024,Lucknow - Lalbagh,45.42,115.31,5.39,75.1,6.65,1.37,56.31,111.00 ,,
,28/10/2024,Lucknow - Lalbagh,57.56,142.91,5.75,75.72,5.23,1.37,55.15,129.00 ,,
,29/10/2024,Lucknow - Lalbagh,67.02,167.49,5.79,41.81,6.51,1.53,55.82,145.00 ,,
,30/10/2024,Lucknow - Lalbagh,81.88,201.56,18.71,21.54,7.11,1.46,60.66,172.00 ,,
,31/10/2024,Lucknow - Lalbagh,104.01,269.99,36.47,24.19,7.1,1.71,64.57,245.00 ,,
Nov/24,01/11/2024,Lucknow - Lalbagh,166.25,401.38,42.65,60.38,11.43,1.8,55.52,364.00 ,,
,02/11/2024,Lucknow - Lalbagh,93.84,277.25,39.81,47,5.99,1.93,47.7,227.00 ,,
,03/11/2024,Lucknow - Lalbagh,108.81,324.67,48.36,46.98,6.32,1.84,47.81,275.00 ,,
,04/11/2024,Lucknow - Lalbagh,91.26,298.84,44.28,58.37,5.53,1.83,53.15,249.00 ,,
,05/11/2024,Lucknow - Lalbagh,81.29,225.28,38.48,67.7,4.37,1.97,60.14,184.00 ,,
,06/11/2024,Lucknow - Lalbagh,92.25,241.9,40.75,68.03,6.2,1.98,61.53,205.00 ,,
,07/11/2024,Lucknow - Lalbagh,93.92,220.59,43.91,68,7.35,2.24,54.99,211.00 ,,
,08/11/2024,Lucknow - Lalbagh,109.07,244.73,43.72,68.09,5.9,1.82,59.41,263.00 ,,
,09/11/2024,Lucknow - Lalbagh,110.51,229.65,42.23,60.32,5.07,1.7,59.31,268.00 ,,
,10/11/2024,Lucknow - Lalbagh,144.37,331.42,45.44,68.6,8.11,1.75,60.73,319.00 ,,
,11/11/2024,Lucknow - Lalbagh,135.37,337.57,43.44,67.83,5.48,1.9,54.63,312.00 ,,
,12/11/2024,Lucknow - Lalbagh,152.12,328.7,35.47,67.92,5.75,1.88,57.75,325.00 ,,
,13/11/2024,Lucknow - Lalbagh,142.97,303.96,35.28,67.9,7.88,1.87,55.45,318.00 ,,
,14/11/2024,Lucknow - Lalbagh,163.71,325.43,33.1,68.52,5.4,1.73,49.52,334.00 ,,
,15/11/2024,Lucknow - Lalbagh,181.31,394.16,29.01,68.02,6.67,1.94,44.77,355.00 ,,
,16/11/2024,Lucknow - Lalbagh,162.15,317.97,29.93,68.03,6.54,1.52,53.53,333.00 ,,
,17/11/2024,Lucknow - Lalbagh,163.3,315.59,28.78,67.69,5.57,1.93,56.2,333.00 ,,
,18/11/2024,Lucknow - Lalbagh,147.44,319.49,28.88,68.02,7.11,1.97,57.9,321.00 ,,
,19/11/2024,Lucknow - Lalbagh,221.13,444.45,29.06,67.92,4.3,1.85,54.01,420.00 ,,
,20/11/2024,Lucknow - Lalbagh,231.83,420.63,30.12,68.05,5.99,2.16,52.41,388.00 ,,
,21/11/2024,Lucknow - Lalbagh,216.11,411.91,29.33,68,7.52,1.84,48.14,377.00 ,,
,22/11/2024,Lucknow - Lalbagh,164.64,341.05,29.64,67.95,7.42,1.99,55.93,334.00 ,,
,23/11/2024,Lucknow - Lalbagh,129.77,274.29,29.54,68.21,7.02,1.92,55.31,308.00 ,,
,24/11/2024,Lucknow - Lalbagh,170.06,364.45,29.81,67.98,8.52,1.7,44.2,339.00 ,,
,25/11/2024,Lucknow - Lalbagh,151.53,312.69,29.71,67.98,9.98,1.54,32.59,324.00 ,,
,26/11/2024,Lucknow - Lalbagh,165.59,379.89,29.65,68.03,8.03,1.02,34.72,337.00 ,,
,27/11/2024,Lucknow - Lalbagh,123.15,283.63,30.28,61.87,8.06,1.24,42.45,303.00 ,,
,28/11/2024,Lucknow - Lalbagh,138.75,305.27,31.07,68.02,7.35,1.25,51.6,315.00 ,,
,29/11/2024,Lucknow - Lalbagh,147.22,324.39,31.06,67.6,4.45,1.09,51.67,321.00 ,,
,30/11/2024,Lucknow - Lalbagh,121.25,278.31,30.28,67.92,4.91,1.54,37.45,301.00 ,,
Dec/24,01/12/2024,Lucknow - Lalbagh,132.57,285.48,29.83,67.99,4.23,1.21,28.71,310.00 ,,
,02/12/2024,Lucknow - Lalbagh,149.81,357.52,30.09,67.99,5.98,1.28,29.88,323.00 ,,
,03/12/2024,Lucknow - Lalbagh,158.03,365.75,30.51,67.49,4.94,0.98,48.03,329.00 ,,
,04/12/2024,Lucknow - Lalbagh,82.42,215,31.18,68.12,4.42,1.24,58,177.00 ,,
,05/12/2024,Lucknow - Lalbagh,64.23,183.65,31.68,68.02,6.31,1.22,51.94,156.00 ,,
,06/12/2024,Lucknow - Lalbagh,74.59,191.91,32.34,67.76,5.39,1.23,28.38,161.00 ,,
,07/12/2024,Lucknow - Lalbagh,106.38,185.4,32.56,68.3,5.83,1.39,32.97,254.00 ,,
,08/12/2024,Lucknow - Lalbagh,125.44,180.8,29.49,68.24,4.97,1.1,49.24,304.00 ,,
,09/12/2024,Lucknow - Lalbagh,160.92,287.1,29.09,64.65,5.23,1.03,61.76,332.00 ,,
,10/12/2024,Lucknow - Lalbagh,96.32,203.2,29.34,67.79,2.6,1.21,37.3,219.00 ,,
,11/12/2024,Lucknow - Lalbagh,95.19,222.68,28.68,68.04,5.92,1.09,28.19,215.00 ,,
,12/12/2024,Lucknow - Lalbagh,120.96,274.36,28.86,67.84,3.86,1.13,36.75,224.00 ,,
,13/12/2024,Lucknow - Lalbagh,107.32,243.03,28.84,67.95,4.59,1.04,46.56,257.00 ,,
,14/12/2024,Lucknow - Lalbagh,104.03,245.73,29.06,68.04,2.22,0.99,51.13,245.00 ,,
,15/12/2024,Lucknow - Lalbagh,163.66,341.1,29.57,68.01,3.21,1.17,50.97,334.00 ,,
,16/12/2024,Lucknow - Lalbagh,140.65,297.87,29.51,67.95,2.56,1.01,52.26,316.00 ,,
,17/12/2024,Lucknow - Lalbagh,175.3,374.67,28.9,67.91,2.85,1.04,48.01,343.00 ,,
,18/12/2024,Lucknow - Lalbagh,174.7,354.77,29.32,67.92,7.2,1.25,55.08,342.00 ,,
,19/12/2024,Lucknow - Lalbagh,158.17,297.58,28.89,68.08,5.83,0.88,55.27,330.00 ,,
,20/12/2024,Lucknow - Lalbagh,195.17,395.34,28.85,67.92,4.64,0.95,63.71,358.00 ,,
,21/12/2024,Lucknow - Lalbagh,171.8,350.07,28.92,68.01,4.8,1.21,59.99,340.00 ,,
,22/12/2024,Lucknow - Lalbagh,168.51,307.87,29,67.93,3.99,1.16,57.62,337.00 ,,
,23/12/2024,Lucknow - Lalbagh,183.27,353.71,28.67,67.94,6.19,1.06,46.05,349.00 ,,
,24/12/2024,Lucknow - Lalbagh,150.4,275.37,29.43,67.93,6.49,0.79,50.02,324.00 ,,
,25/12/2024,Lucknow - Lalbagh,62.69,135.18,29.17,68,5.99,0.9,59.05,124.00 ,,
,26/12/2024,Lucknow - Lalbagh,72.51,145.97,29.01,68.02,6.38,1.09,62.22,140.00 ,,
,27/12/2024,Lucknow - Lalbagh,65.95,110.8,28.59,67.78,6.32,0.76,46.66,118.00 ,,
,28/12/2024,Lucknow - Lalbagh,49.09,97.59,28.52,68.03,6.24,1.01,20.79,98.00 ,,
,29/12/2024,Lucknow - Lalbagh,61.81,175.96,29.08,67.95,6.99,1.05,8.5,151.00 ,,
,30/12/2024,Lucknow - Lalbagh,41.68,97.59,29.05,67.75,7.18,1.19,12.1,98.00 ,,
,31/12/2024,Lucknow - Lalbagh,82.56,160.48,28.95,68.04,7.36,1.3,16.36,175.00 ,,
